Event Number	Acquisition Date (Local)	Acquisition Time (Local)	Origin Date (Local)	Origin Time (Local)	Origin Time (partial seconds)	Time Zone Offset	Easting ft (Relative Local Tangent Plane True North)	Northing ft (Relative Local Tangent Plane True North)	Depth ft (TVD)	Magnitude	Confidence	Event File
5122	40426	0.173715278	40426	0.173715278	0.869	-05:00	1830.64	4028.63	5883.07	-1.87	1.88	20140906t091009_669500z
5123	40426	0.17400463	40426	0.17400463	0.32	-05:00	765.58	4782.15	5842.04	-2.46	2.13	20140906t091034_121750z
5124	40426	0.1746875	40426	0.1746875	0.994	-05:00	-116.84	4648.33	5772.97	-2.74	1.86	20140906t091133_806250z
5125	40426	0.174988426	40426	0.174988426	0.037	-05:00	-151.26	4692.1	5646.56	-2.69	1.55	20140906t091159_820750z
5126	40426	0.175023148	40426	0.175023148	0.805	-05:00	-91.24	4667.58	5649.48	-2.87	1.28	20140906t091202_598250z
5127	40426	0.175069444	40426	0.175069444	0.018	-05:00	-251.39	4542.08	5699.04	-2.87	0.95	20140906t091206_805000z
5128	40426	0.175289352	40426	0.175289352	0.418	-05:00	-134.14	4626.33	5697.58	-2.78	0.65	20140906t091225_201750z
5129	40426	0.175324074	40426	0.175324074	0.122	-05:00	-86.63	4720.94	5551.02	-2.76	1.15	20140906t091228_914250z
5130	40426	0.175335648	40426	0.175335648	0.142	-05:00	809.44	4646.36	5848.97	-2.36	1.4	20140906t091229_974500z
5131	40426	0.175439815	40426	0.175439815	0.278	-05:00	294.93	4482.11	5621	-2.92	1.44	20140906t091238_050500z
5132	40426	0.175520833	40426	0.175520833	0.62	-05:00	38.74	4656.31	5728.55	-2.87	2.24	20140906t091245_395750z
5133	40426	0.175694444	40426	0.175694444	0.93	-05:00	-188.88	4633.16	5731.36	-3.01	1.53	20140906t091300_733500z
5134	40426	0.175717593	40426	0.175717593	0.854	-05:00	8.73	4736.01	5567.14	-2.92	1.91	20140906t091302_652250z
5135	40426	0.175914352	40426	0.175914352	0.408	-05:00	38.77	4667.93	5749.16	-2.98	1.72	20140906t091319_200750z
5136	40426	0.1759375	40426	0.1759375	0.667	-05:00	8.78	4700.34	5587.65	-2.89	2.11	20140906t091321_457250z
5137	40426	0.176053241	40426	0.176053241	0.187	-05:00	38.78	4658.2	5710.38	-3.02	1.5	20140906t091331_985250z
5138	40426	0.176215278	40426	0.176215278	0.668	-05:00	38.75	4622.56	5679.97	-3.1	1.23	20140906t091345_448250z
5139	40426	0.176284722	40426	0.176284722	0.061	-05:00	-245.88	4632.08	5568.13	-2.82	1.47	20140906t091351_860750z
5140	40426	0.176284722	40426	0.176284722	0.86	-05:00	-107.08	4582.44	5691.9	-2.99	1.88	20140906t091351_637000z
5141	40426	0.176296296	40426	0.176296296	0.963	-05:00	428.75	4482.13	5708.5	-2.92	1.51	20140906t091352_761500z
5142	40426	0.176342593	40426	0.176342593	0.963	-05:00	98.74	4620.45	5788.95	-2.99	1.91	20140906t091356_757000z
5143	40426	0.176724537	40426	0.176724537	0.638	-05:00	823.87	4955.79	5851.54	-2.22	2.85	20140906t091429_448500z
5144	40426	0.176747685	40426	0.176747685	0.006	-05:00	694.52	4452.05	5765.98	-2.77	1.28	20140906t091431_813250z
5145	40426	0.176886574	40426	0.176886574	0.652	-05:00	631.25	4512.09	5570.33	-2.78	1.33	20140906t091443_475000z
5146	40426	0.176898148	40426	0.176898148	0.24	-05:00	608.75	4361.9	5750.85	-2.83	1.07	20140906t091444_052000z
5147	40426	0.176944444	40426	0.176944444	0.192	-05:00	-16.01	4723.51	5654.18	-2.93	1.83	20140906t091448_992750z
5148	40426	0.176944444	40426	0.176944444	0.685	-05:00	-15.45	4691.79	5644.79	-2.97	1.61	20140906t091448_484000z
5149	40426	0.176956019	40426	0.176956019	0.865	-05:00	8.73	4855.28	5546.14	-2.77	0.88	20140906t091449_667750z
5150	40426	0.177094907	40426	0.177094907	0.647	-05:00	-165.42	4591.13	5743.78	-2.99	1.49	20140906t091501_451250z
5151	40426	0.177210648	40426	0.177210648	0.567	-05:00	1038.47	4452.17	5888.83	-2.47	1	20140906t091511_438250z
5152	40426	0.177303241	40426	0.177303241	0.87	-05:00	304.52	4724.4	5628.99	-2.81	1.67	20140906t091519_667750z
5153	40426	0.177476852	40426	0.177476852	0.551	-05:00	235.63	4671.03	5623.7	-2.83	2.32	20140906t091534_362750z
5154	40426	0.177476852	40426	0.177476852	0.783	-05:00	-83.97	4535.13	5712.76	-3.02	1.64	20140906t091534_569250z
5155	40426	0.17755787	40426	0.17755787	0.695	-05:00	919.21	4632.05	5849.52	-2.38	2.89	20140906t091541_505750z
5156	40426	0.177708333	40426	0.177708333	0.556	-05:00	-95.44	4646.56	5723.14	-2.75	2.98	20140906t091554_341750z
5157	40426	0.178101852	40426	0.178101852	0.643	-05:00	28.84	4623.89	5638.47	-2.97	1.85	20140906t091628_424000z
5158	40426	0.178194444	40426	0.178194444	0.037	-05:00	68.75	4660.8	5758.48	-2.94	1.72	20140906t091636_819000z
5159	40426	0.178206019	40426	0.178206019	0.706	-05:00	-25.71	4661.88	5706.82	-2.94	1.47	20140906t091637_502000z
5160	40426	0.178831019	40426	0.178831019	0.948	-05:00	32.64	4596.73	5665.5	-2.77	2.11	20140906t091731_726750z
5161	40426	0.178877315	40426	0.178877315	0.017	-05:00	-216.33	4542.11	5757.7	-2.87	1.32	20140906t091735_812750z
5162	40426	0.178969907	40426	0.178969907	0.205	-05:00	800.44	4752.07	5840.82	-2.53	1.91	20140906t091743_036000z
5163	40426	0.179131944	40426	0.179131944	0.952	-05:00	14.61	4690.23	5559.69	-2.94	1.47	20140906t091757_747750z
5164	40426	0.179201389	40426	0.179201389	0.394	-05:00	-84.97	4667.46	5690.22	-2.98	1.08	20140906t091803_176250z
5165	40426	0.179282407	40426	0.179282407	0.349	-05:00	889.66	4332.15	5467.25	-2.41	3.29	20140906t091810_176750z
5166	40426	0.179340278	40426	0.179340278	0.834	-05:00	-105.16	4656.02	5630.73	-2.91	1.53	20140906t091815_617250z
5167	40426	0.179513889	40426	0.179513889	0.316	-05:00	-21.26	4735.88	5490.74	-2.91	1.12	20140906t091830_135000z
5168	40426	0.179606481	40426	0.179606481	0.28	-05:00	32.98	4702.93	5673.99	-2.95	1.35	20140906t091838_082250z
5169	40426	0.179699074	40426	0.179699074	0.332	-05:00	-104.59	4651.97	5722.9	-2.92	3.33	20140906t091846_114750z
5170	40426	0.179756944	40426	0.179756944	0.626	-05:00	-94.4	4608.47	5718.54	-3.01	2.01	20140906t091851_414750z
5171	40426	0.179803241	40426	0.179803241	0.545	-05:00	440.27	4452.13	5644.21	-2.86	1.55	20140906t091855_254250z
5172	40426	0.179849537	40426	0.179849537	0.447	-05:00	638.75	4392.09	5780.38	-2.8	1.11	20140906t091859_261500z
5173	40426	0.179988426	40426	0.179988426	0.27	-05:00	744.64	4662.66	5861.43	-2.46	1.48	20140906t091911_094750z
5174	40426	0.180092593	40426	0.180092593	0.493	-05:00	8.76	4623.75	5746.96	-3.05	2.05	20140906t091920_273500z
5175	40426	0.180138889	40426	0.180138889	0.328	-05:00	-91.23	4575.61	5655.01	-3.04	1.61	20140906t091924_117750z
5176	40426	0.180196759	40426	0.180196759	0.762	-05:00	38.75	4734.34	5610.2	-3.02	1.54	20140906t091929_552250z
5177	40426	0.180243056	40426	0.180243056	0.595	-05:00	-114.33	4560.01	5738.67	-2.93	1	20140906t091933_381750z
5178	40426	0.180347222	40426	0.180347222	0.6	-05:00	412.75	4422.1	5742.05	-2.95	2.1	20140906t091942_387500z
5179	40426	0.180428241	40426	0.180428241	0.944	-05:00	90.97	4693.03	5662.05	-3.01	1.21	20140906t091949_757750z
5180	40426	0.180509259	40426	0.180509259	0.216	-05:00	398.76	4482.07	5729.14	-2.97	1.31	20140906t091956_027500z
5181	40426	0.180601852	40426	0.180601852	0.13	-05:00	1211.44	4537.52	5924.97	-1.94	2.06	20140906t092004_995750z
5182	40426	0.180659722	40426	0.180659722	0.388	-05:00	68.76	4694.85	5702.12	-2.96	0.83	20140906t092009_184500z
5183	40426	0.181388889	40426	0.181388889	0.261	-05:00	-91.24	4631.03	5691.43	-2.9	0.95	20140906t092112_193250z
5184	40426	0.181550926	40426	0.181550926	0.175	-05:00	-83.05	4598.9	5766.5	-2.9	1.21	20140906t092126_956750z
5185	40426	0.182164352	40426	0.182164352	0.106	-05:00	-110.62	4600.07	5696.5	-2.75	0.72	20140906t092219_847500z
5186	40426	0.18255787	40426	0.18255787	0.682	-05:00	438.49	4739.12	5885.06	-2.76	1.32	20140906t092253_499750z
5187	40426	0.182592593	40426	0.182592593	0.092	-05:00	258.08	4462.25	5738.56	-3.24	0.64	20140906t092256_896000z
5188	40426	0.182604167	40426	0.182604167	0.503	-05:00	8.78	4896.23	5587.57	-2.71	2.33	20140906t092257_296000z
5189	40426	0.182951389	40426	0.182951389	0.576	-05:00	218.77	4746.31	5630.46	-2.8	1.69	20140906t092327_361750z
5190	40426	0.183645833	40426	0.183645833	0.742	-05:00	8.77	4575.34	5748.03	-3.08	2.14	20140906t092427_527500z
5191	40426	0.184398148	40426	0.184398148	0.802	-05:00	-116.2	4663.15	5643.93	-2.83	1.23	20140906t092532_587500z
5192	40426	0.184502315	40426	0.184502315	0.633	-05:00	8.73	4758.86	5617.79	-2.68	3.29	20140906t092541_427250z
5193	40426	0.184513889	40426	0.184513889	0.965	-05:00	-208.45	4558.11	5727.75	-2.86	0.62	20140906t092542_782750z
5194	40426	0.184618056	40426	0.184618056	0.1	-05:00	315.2	4422.1	5698.43	-2.99	1.75	20140906t092551_890500z
5195	40426	0.184733796	40426	0.184733796	0.702	-05:00	-267.92	4801.67	5721.34	-2.85	1.29	20140906t092601_517000z
5196	40426	0.184884259	40426	0.184884259	0.521	-05:00	68.74	4624.78	5724.83	-3.27	1.6	20140906t092614_305500z
5197	40426	0.185046296	40426	0.185046296	0.234	-05:00	147.34	4496.94	5701.25	-3.16	1.25	20140906t092628_006250z
5198	40426	0.18505787	40426	0.18505787	0.286	-05:00	-29.15	4561	5529.03	-3.04	1.12	20140906t092629_063500z
5199	40426	0.185208333	40426	0.185208333	0.773	-05:00	38.77	4679.83	5760.84	-2.89	1.05	20140906t092642_563250z
5200	40426	0.185486111	40426	0.185486111	0.395	-05:00	-21.23	4632.11	5759.81	-2.88	2.07	20140906t092706_183250z
5201	40426	0.185636574	40426	0.185636574	0.851	-05:00	-49.06	4671.2	5785.29	-2.86	1.62	20140906t092719_637000z
5202	40426	0.185671296	40426	0.185671296	0.304	-05:00	221.55	4484.26	5707.05	-2.95	2.76	20140906t092722_068250z
5203	40426	0.185671296	40426	0.185671296	0.684	-05:00	708.83	4656.4	5859.93	-2.66	1.2	20140906t092722_519000z
5204	40426	0.185671296	40426	0.185671296	0.949	-05:00	725.29	4674.56	5864.96	-2.44	1.69	20140906t092722_771250z
5205	40426	0.185891204	40426	0.185891204	0.92	-05:00	292.69	4422.11	5663.45	-2.97	1.77	20140906t092741_688750z
5206	40426	0.185949074	40426	0.185949074	0.623	-05:00	38.77	4651.01	5770.94	-2.99	0.95	20140906t092746_445500z
5207	40426	0.186053241	40426	0.186053241	0.501	-05:00	-220.26	4542.12	5715.62	-2.93	1.93	20140906t092755_275750z
5208	40426	0.186134259	40426	0.186134259	0.829	-05:00	-150.68	4662.84	5705.3	-2.94	1.95	20140906t092802_624250z
5209	40426	0.186319444	40426	0.186319444	0.667	-05:00	1043.99	4597.36	5842.98	-2.67	0.77	20140906t092818_540000z
5210	40426	0.186377315	40426	0.186377315	0.161	-05:00	-37.8	4710.27	5748.64	-2.85	2.16	20140906t092823_717250z
5211	40426	0.186516204	40426	0.186516204	0.246	-05:00	960.92	4182.81	5831.27	-2.51	2.02	20140906t092835_087750z
5212	40426	0.186828704	40426	0.186828704	0.294	-05:00	235.29	4422.1	5696.38	-3.02	2.21	20140906t092902_074250z
5213	40426	0.186840278	40426	0.186840278	0.1	-05:00	218.09	4437.07	5731.94	-3.09	1	20140906t092903_872750z
5214	40426	0.186956019	40426	0.186956019	0.51	-05:00	-114.06	4563.23	5570.88	-3.03	0.61	20140906t092913_321250z
5215	40426	0.186967593	40426	0.186967593	0.01	-05:00	38.74	4586.17	5642.17	-3.05	0.86	20140906t092914_790750z
5216	40426	0.187048611	40426	0.187048611	0.967	-05:00	38.75	4640.34	5751.6	-2.92	1.67	20140906t092921_752750z
5217	40426	0.187060185	40426	0.187060185	0.257	-05:00	1.44	4532.49	5714.19	-3.08	1.41	20140906t092922_056250z
5218	40426	0.187280093	40426	0.187280093	0.419	-05:00	578.76	4422.11	5743.96	-2.93	0.82	20140906t092941_232750z
5219	40426	0.187511574	40426	0.187511574	0.631	-05:00	225.76	4648.25	5658.76	-2.92	1.39	20140906t093001_448250z
5220	40426	0.187638889	40426	0.187638889	0.333	-05:00	1048.88	4422.04	5659.5	-2.74	0.94	20140906t093012_943250z
5221	40426	0.187731481	40426	0.187731481	0.847	-05:00	8.78	4664.55	5751.48	-3.01	1.01	20140906t093020_648500z
5222	40426	0.18787037	40426	0.18787037	0.888	-05:00	616.59	4874.28	5848.46	-2.71	1.79	20140906t093032_717750z
5223	40426	0.187893519	40426	0.187893519	0.505	-05:00	128.75	4452.11	5707.92	-3.13	2	20140906t093034_284250z
5224	40426	0.188125	40426	0.188125	0.409	-05:00	-21.26	4521.22	5785.38	-3.06	0.78	20140906t093054_182750z
5225	40426	0.188136574	40426	0.188136574	0.144	-05:00	1220.35	4521.55	5928.78	-2.51	1.42	20140906t093055_029000z
5226	40426	0.188148148	40426	0.188148148	0.914	-05:00	-112.59	4600.94	5700.98	-2.94	1.16	20140906t093056_720000z
5227	40426	0.188460648	40426	0.188460648	0.636	-05:00	1324.77	4425.85	5921.18	-2.1	1.25	20140906t093123_493500z
5228	40426	0.188518519	40426	0.188518519	0.208	-05:00	-106.17	4675.14	5739.07	-2.85	0.79	20140906t093128_013250z
5229	40426	0.188796296	40426	0.188796296	0.671	-05:00	-21.24	4562.65	5559.96	-3.01	1.68	20140906t093152_460250z
5230	40426	0.188819444	40426	0.188819444	0.501	-05:00	-111.96	4567	5765.14	-2.95	1.7	20140906t093154_279500z
5231	40426	0.188877315	40426	0.188877315	0.862	-05:00	-21.25	4682.91	5766.1	-2.99	1.17	20140906t093159_658500z
5232	40426	0.188946759	40426	0.188946759	0.102	-05:00	68.74	4563.43	5506.23	-3.04	1.07	20140906t093205_877500z
5233	40426	0.188969907	40426	0.188969907	0.229	-05:00	315.4	4634.39	5612.37	-2.96	1.13	20140906t093207_015750z
5234	40426	0.189143519	40426	0.189143519	0.533	-05:00	332.52	4452.11	5849.24	-3.05	0.66	20140906t093222_336500z
5235	40426	0.189224537	40426	0.189224537	0.825	-05:00	257.91	4439.01	5570.99	-3.07	1.94	20140906t093229_611500z
5236	40426	0.189456019	40426	0.189456019	0.733	-05:00	729.12	4637.68	5839.3	-2.56	1.87	20140906t093249_569500z
5237	40426	0.189479167	40426	0.189479167	0.5	-05:00	548.11	4482.08	5754.86	-2.78	1.54	20140906t093251_306000z
5238	40426	0.189606481	40426	0.189606481	0.747	-05:00	428.76	4452.07	5707.31	-2.96	1.2	20140906t093302_572000z
5239	40426	0.1896875	40426	0.1896875	0.486	-05:00	783.61	4685.6	5827.2	-2.44	2.58	20140906t093309_313250z
5240	40426	0.19005787	40426	0.19005787	0.685	-05:00	1179.85	4510.61	5900.02	-2.37	1.77	20140906t093341_472500z
5241	40426	0.190069444	40426	0.190069444	0.68	-05:00	-29.24	4665	5736.61	-2.84	1.16	20140906t093342_471500z
5242	40426	0.190300926	40426	0.190300926	0.93	-05:00	-17.69	4484.37	5667.96	-3.14	1.96	20140906t093402_724250z
5243	40426	0.190439815	40426	0.190439815	0.965	-05:00	1177.12	4959.54	5920.8	-2.11	1.9	20140906t093414_831250z
5244	40426	0.190451389	40426	0.190451389	0.965	-05:00	1183.83	4930.25	5887.23	-2.04	1.31	20140906t093415_050250z
5245	40426	0.190486111	40426	0.190486111	0.445	-05:00	266.44	4422.1	5663.1	-2.84	1.3	20140906t093418_204000z
5246	40426	0.190868056	40426	0.190868056	0.681	-05:00	8.74	4576.76	5818.95	-2.88	1.4	20140906t093451_480000z
5247	40426	0.191284722	40426	0.191284722	0.498	-05:00	644.61	4785.87	5832.48	-2.7	1.76	20140906t093527_325000z
5248	40426	0.191423611	40426	0.191423611	0.261	-05:00	-105.76	4620.48	5756.26	-2.9	1.35	20140906t093539_075750z
5249	40426	0.191608796	40426	0.191608796	0.572	-05:00	568.65	4482.13	5723.39	-2.87	1.36	20140906t093555_368000z
5250	40426	0.191701389	40426	0.191701389	0.159	-05:00	-105.95	4545.1	5758.94	-3.1	0.69	20140906t093603_952500z
5251	40426	0.191701389	40426	0.191701389	0.817	-05:00	-21.25	4641.01	5774.78	-3	0.95	20140906t093603_634000z
5252	40426	0.191759259	40426	0.191759259	0.585	-05:00	1739.02	4514.73	5821.85	-2.57	1.22	20140906t093608_496750z
5253	40426	0.191851852	40426	0.191851852	0.904	-05:00	-151.69	4572.52	5786.92	-3.01	1.26	20140906t093616_702250z
5254	40426	0.192222222	40426	0.192222222	0.57	-05:00	38.77	4683.33	5758.18	-2.77	2.39	20140906t093648_359750z
5255	40426	0.192384259	40426	0.192384259	0.757	-05:00	831.18	4816.75	5825.33	-2.23	1.9	20140906t093702_564750z
5256	40426	0.192511574	40426	0.192511574	0.011	-05:00	-143.79	4595.25	5680.8	-2.78	1.98	20140906t093713_787000z
5257	40426	0.192534722	40426	0.192534722	0.758	-05:00	866.66	4842.15	5826.55	-2.48	3.25	20140906t093715_606250z
5258	40426	0.19275463	40426	0.19275463	0.299	-05:00	-21.27	4716.08	5765.65	-2.94	2.38	20140906t093734_087000z
5259	40426	0.192858796	40426	0.192858796	0.747	-05:00	104.41	4708.43	5616.12	-2.92	1.12	20140906t093743_536750z
5260	40426	0.19287037	40426	0.19287037	0.72	-05:00	-116.91	4598.87	5717.3	-2.96	1.08	20140906t093744_490250z
5261	40426	0.193078704	40426	0.193078704	0.584	-05:00	-33.15	4662.1	5766.97	-2.96	2.01	20140906t093802_280250z
5262	40426	0.193136574	40426	0.193136574	0.303	-05:00	575.25	4938.89	5860.66	-2.62	1.06	20140906t093807_131750z
5263	40426	0.194155093	40426	0.194155093	0.697	-05:00	-154.08	4580.07	5760.32	-2.81	1.52	20140906t093935_489000z
5264	40426	0.194305556	40426	0.194305556	0.125	-05:00	-198.62	4526.45	5720.51	-2.92	1.57	20140906t093948_930250z
5265	40426	0.194409722	40426	0.194409722	0.451	-05:00	506.58	4482.12	5751.09	-2.78	1.19	20140906t093957_266500z
5266	40426	0.194560185	40426	0.194560185	0.848	-05:00	164.26	4689	5815.64	-2.83	1.26	20140906t094010_645500z
5267	40426	0.19505787	40426	0.19505787	0.791	-05:00	98.75	4636.39	5528.71	-2.73	0.39	20140906t094053_603000z
5268	40426	0.195405093	40426	0.195405093	0.315	-05:00	495.9	4452.1	5618.92	-2.82	0.67	20140906t094123_155000z
5269	40426	0.196053241	40426	0.196053241	0.144	-05:00	-21.23	4522.91	5555.47	-2.67	1.61	20140906t094219_903750z
5270	40426	0.196412037	40426	0.196412037	0.542	-05:00	324.12	4512.11	5607.77	-2.91	0.87	20140906t094250_332000z
5271	40426	0.196666667	40426	0.196666667	0.701	-05:00	336	4580.29	5604.15	-2.89	0.49	20140906t094312_491750z
5272	40426	0.196678241	40426	0.196678241	0.819	-05:00	38.75	4771.6	5673.88	-2.84	1.02	20140906t094313_632500z
5273	40426	0.196712963	40426	0.196712963	0.988	-05:00	-21.23	4645.53	5782.78	-2.92	1.69	20140906t094316_771750z
5274	40426	0.196840278	40426	0.196840278	0.817	-05:00	38.76	4681.88	5629.96	-2.97	0.72	20140906t094327_636500z
5275	40426	0.197152778	40426	0.197152778	0.509	-05:00	-111.78	4614.68	5746.63	-2.83	1.63	20140906t094354_303000z
5276	40426	0.197152778	40426	0.197152778	0.767	-05:00	443.28	4422.12	5823.58	-2.91	0.73	20140906t094354_575250z
5277	40426	0.19724537	40426	0.19724537	0.07	-05:00	38.78	4690.47	5724.03	-2.97	1.45	20140906t094402_870500z
5278	40426	0.197256944	40426	0.197256944	0.807	-05:00	-21.27	4750.09	5789.08	-2.91	2.41	20140906t094403_595250z
5279	40426	0.197465278	40426	0.197465278	0.53	-05:00	1107.27	4733.82	5851.19	-2.55	1.32	20140906t094421_398500z
5280	40426	0.197465278	40426	0.197465278	0.535	-05:00	1131.07	4594.13	5867.9	-2.56	0.9	20140906t094421_187750z
5281	40426	0.197650463	40426	0.197650463	0.416	-05:00	158.76	4452.1	5726.47	-3.1	0.89	20140906t094437_187500z
5282	40426	0.197685185	40426	0.197685185	0.469	-05:00	17.83	4487.79	5719.08	-3.15	1.58	20140906t094440_231250z
5283	40426	0.197997685	40426	0.197997685	0.566	-05:00	38.73	4705.83	5603.01	-2.97	2.9	20140906t094507_347500z
5284	40426	0.198113426	40426	0.198113426	0.052	-05:00	-89.27	4634.28	5649.99	-3	0.87	20140906t094517_873250z
5285	40426	0.198229167	40426	0.198229167	0.843	-05:00	158.76	4422.1	5709.5	-3	2.25	20140906t094527_647500z
5286	40426	0.198275463	40426	0.198275463	0.674	-05:00	38.75	4494.17	5585.79	-2.9	2.32	20140906t094531_326500z
5287	40426	0.198368056	40426	0.198368056	0.692	-05:00	401.44	4452.13	5519.31	-3	0.61	20140906t094539_510500z
5288	40426	0.198425926	40426	0.198425926	0.216	-05:00	606.73	4639.2	5857.47	-2.64	1.6	20140906t094544_052500z
5289	40426	0.1984375	40426	0.1984375	0.191	-05:00	324.54	4422.08	5756.59	-3.02	1.98	20140906t094545_974750z
5290	40426	0.198483796	40426	0.198483796	0.765	-05:00	-108.26	4573.82	5695.53	-2.94	0.73	20140906t094549_508000z
5291	40426	0.198657407	40426	0.198657407	0.574	-05:00	-143.15	4600.19	5742.93	-2.91	0.97	20140906t094604_360000z
5292	40426	0.198668981	40426	0.198668981	0.939	-05:00	-91.22	4674.28	5748.4	-2.9	1.38	20140906t094605_745750z
5293	40426	0.198680556	40426	0.198680556	0.782	-05:00	-174.67	4610.85	5742.5	-2.85	1.24	20140906t094606_580500z
5294	40426	0.198923611	40426	0.198923611	0.858	-05:00	-76.1	4656.95	5714.85	-3.05	0.91	20140906t094627_650000z
5295	40426	0.199039352	40426	0.199039352	0.959	-05:00	38.73	4656.46	5770.82	-2.94	1.71	20140906t094637_753500z
5296	40426	0.199166667	40426	0.199166667	0.445	-05:00	-91.24	4593.45	5751.13	-2.95	2.71	20140906t094648_240000z
5297	40426	0.199166667	40426	0.199166667	0.685	-05:00	-109.63	4609.85	5759.34	-2.95	1.98	20140906t094648_479500z
5298	40426	0.199201389	40426	0.199201389	0.158	-05:00	312.72	4512.17	5757.48	-3.04	0.68	20140906t094651_960500z
5299	40426	0.199259259	40426	0.199259259	0.751	-05:00	1215.22	4815.95	5835.63	-2.59	1.34	20140906t094656_649000z
5300	40426	0.199351852	40426	0.199351852	0.973	-05:00	-266.01	4572.1	5562.41	-2.92	1.43	20140906t094704_760750z
5301	40426	0.199421296	40426	0.199421296	0.209	-05:00	8.75	4647.11	5785.1	-2.98	1.44	20140906t094710_996250z
5302	40426	0.199560185	40426	0.199560185	0.564	-05:00	68.76	4452.1	5698.86	-3.05	3	20140906t094722_352000z
5303	40426	0.199791667	40426	0.199791667	0.49	-05:00	218.83	4309.97	5728.39	-2.22	4.09	20140906t094742_245000z
5304	40426	0.199872685	40426	0.199872685	0.33	-05:00	-91.22	4508.06	5660.71	-3.06	0.51	20140906t094749_141750z
5305	40426	0.200208333	40426	0.200208333	0.22	-05:00	128.76	4550.94	5672.57	-3.04	0.76	20140906t094818_012500z
5306	40426	0.200335648	40426	0.200335648	0.038	-05:00	8.76	4466.06	5699.63	-3.15	1.01	20140906t094829_798500z
5307	40426	0.200925926	40426	0.200925926	0.416	-05:00	306.97	4422.09	5529	-2.85	1.8	20140906t094920_188000z
5308	40426	0.2015625	40426	0.2015625	0.073	-05:00	-21.27	4692.09	5652.25	-2.82	0.79	20140906t095015_894500z
5309	40426	0.201608796	40426	0.201608796	0.337	-05:00	-140.31	4643.56	5702.61	-2.91	1.65	20140906t095019_135750z
5310	40426	0.201678241	40426	0.201678241	0.086	-05:00	402.42	4392.11	5650.94	-2.87	1.33	20140906t095025_868500z
5311	40426	0.201701389	40426	0.201701389	0.077	-05:00	164.73	4488.09	5685.66	-3.11	1.88	20140906t095027_855500z
5312	40426	0.2021875	40426	0.2021875	0.037	-05:00	38.75	4678.8	5718.41	-2.95	2.34	20140906t095109_817500z
5313	40426	0.202199074	40426	0.202199074	0.208	-05:00	118.9	4494.08	5679.88	-2.81	3.25	20140906t095110_965000z
5314	40426	0.20224537	40426	0.20224537	0.705	-05:00	-257.2	4639.91	5590.52	-2.87	1.68	20140906t095114_507500z
5315	40426	0.202905093	40426	0.202905093	0.828	-05:00	367.14	4388.05	5676.65	-2.85	2.08	20140906t095211_605000z
5316	40426	0.20318287	40426	0.20318287	0.111	-05:00	-134.22	4531.66	5742.3	-2.95	1.58	20140906t095235_892750z
5317	40426	0.20318287	40426	0.20318287	0.364	-05:00	68.76	4560.1	5795.57	-3.1	1.49	20140906t095235_137750z
5318	40426	0.203356481	40426	0.203356481	0.688	-05:00	38.75	4496.43	5767.24	-3.12	1.33	20140906t095250_453500z
5319	40426	0.203611111	40426	0.203611111	0.441	-05:00	38.76	4463.69	5704.44	-3.11	2.67	20140906t095312_201500z
5320	40426	0.204699074	40426	0.204699074	0.093	-05:00	677.43	4662.1	5853.43	-2.42	1.74	20140906t095446_916000z
5321	40426	0.204710648	40426	0.204710648	0.853	-05:00	849.01	4752.06	5848.53	-2.66	1.34	20140906t095447_704500z
5322	40426	0.205185185	40426	0.205185185	0.517	-05:00	-227.93	4542.12	5772.42	-2.88	2.41	20140906t095528_123250z
5323	40426	0.205543981	40426	0.205543981	0.481	-05:00	200.92	4479.11	5791.84	-2.89	1.85	20140906t095559_249500z
5324	40426	0.205972222	40426	0.205972222	0.209	-05:00	202.63	4422.09	5801.17	-3.06	0.84	20140906t095636_983000z
5325	40426	0.206458333	40426	0.206458333	0.277	-05:00	8.75	4532.14	5511.96	-2.82	1.15	20140906t095718_059750z
5326	40426	0.206689815	40426	0.206689815	0.132	-05:00	8.76	4492.85	5703.67	-2.84	1.57	20140906t095738_893500z
5327	40426	0.207048611	40426	0.207048611	0.462	-05:00	128.75	4452.11	5717.38	-3.07	1.61	20140906t095809_232750z
5328	40426	0.207407407	40426	0.207407407	0.465	-05:00	216.77	4422.09	5784.96	-3.15	2.03	20140906t095840_234750z
5329	40426	0.207476852	40426	0.207476852	0.83	-05:00	487.99	4692.13	5736.39	-2.84	1.93	20140906t095846_524750z
5330	40426	0.207569444	40426	0.207569444	0.264	-05:00	181.24	4452.1	5792.65	-3.04	1.27	20140906t095854_992250z
5331	40426	0.207708333	40426	0.207708333	0.778	-05:00	-200.05	4525.16	5708.41	-2.8	1.41	20140906t095906_564000z
5332	40426	0.207766204	40426	0.207766204	0.886	-05:00	506.68	4482.06	5861.67	-2.84	0.98	20140906t095911_707500z
5333	40426	0.208101852	40426	0.208101852	0.712	-05:00	243.85	4422.08	5729.24	-2.67	1.94	20140906t095940_368750z
5334	40426	0.208553241	40426	0.208553241	0.407	-05:00	246.26	4452.11	5699.66	-2.9	2.47	20140906t100019_176750z
5335	40426	0.208784722	40426	0.208784722	0.044	-05:00	244.11	4422.09	5735.4	-3.05	1.56	20140906t100039_811000z
5336	40426	0.208784722	40426	0.208784722	0.764	-05:00	6.2	4578.22	5807.45	-2.98	1.23	20140906t100039_554750z
